"INTERNAL,N,6,0","INACTIVE,L","PART_NO,C,20","DESC,C,70","DESC1,C,70","PRINTD1,L","TYPE,C,1","GROUP,N,6,0","GROUP1,N,4,0","GROUP2,N,4,0","GROUP3,N,4,0","SALE_ACC,N,5,0","BUY_ACC,N,5,0","UNIT,C,10","BIN,C,10","PRICE1,N,13,3","QTY1,N,9,2","PRICE2,N,13,3","QTY2,N,9,2","PRICE3,N,13,3","QTY3,N,9,2","PRICE4,N,13,3","QTY4,N,9,2","PRICE5,N,13,3","QTY5,N,9,2","SPRICE,N,13,3","SDATE1,D","SDATE2,D","COST,N,14,4","FACTOR,N,7,3","PUR_QTY,N,14,3","PUR_AMOUNT,N,15,3","QTY,N,12,3","BACKORDER,N,12,4","ONORDER,N,12,4","ONLAYBY,N,10,2","LASTSOLD,D","LASTBUY,D","LASTORDER,D","MINIMUM,N,8,0","MAXIMUM,N,8,0","TAXCODE,C,3","TAXCODE1,C,3","NOTES,C,57","TRACKSER,L","SUPPLIER,N,4,0","EDITQTY,L","BLOCKDISC,L","EDITPRICE,L","SELLUNIT,N,6,0","BUYUNIT,N,6,0","MADEUP,L","BFQTY,N,12,3","BFCOST,N,15,4","SPICTURE,C,80","USRPROMPT,C,80","EXPIRY,L","S_POINTS,N,8,0","USESCALE,L","CON_OUT,N,11,3","CON_IN,N,11,3","RELEASEDON,D","WEBSTORE,L","FROMTIME,C,5","TOTIME,C,5","COSTDATE,D","COSTDATE1,D","TEMPCOST,N,15,3","DAYS,N,5,0","BLOCKFRAC,L","MINSELL,N,13,3","SELLCHANGE,D","SPECIALS,N,3,0"
1402,FALSE,70501027004,NEUTROGENA ALCOHOL FREE TONER  250ML,,FALSE,,10,0,0,0,0,0,,,10000,1,0,0,11500,3,0,0,0,0,0,,,5750,0,0,0,-2,0,0,0,4/3/2025,6/14/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,5,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/6/2025,0
1403,FALSE,70501028100,NEUTROGENA FRESH FOAMING CLKEANSER 198ML,,FALSE,,10,0,0,0,0,0,,,7000,1,0,0,6500,3,0,0,0,0,0,,,4000,0,0,0,0,0,0,0,7/3/2023,6/23/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/6/2025,0
1404,FALSE,70501053454,OIL-FREE ACNE STRESS CONTROL TRIPLE ACTION TONER 250ML,,FALSE,,10,0,0,0,0,0,,,27000,1,0,0,26500,3,0,0,0,0,0,,,20000,0,0,0,1,0,0,0,7/22/2025,7/2/2025,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,30,,FALSE,7:00,20:00,,,0,0,FALSE,0,7/2/2025,0
1405,FALSE,70501060681,NEUTROGENA RAPID CLEAR 2IN1 FIGHT & FADE TONER 236,,FALSE,,10,0,0,0,0,0,,,25000,1,0,0,24500,3,0,0,0,0,0,,,23000,0,0,0,0,0,0,0,3/3/2025,1/18/2025,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,52,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/6/2025,0
1406,FALSE,70501060902,NEUTROGENA DEEP CLEAN FACIAL CLEANSER 200ML,,FALSE,,10,0,0,0,0,0,,,14421,1,0,0,14132.58,3,0,0,0,0,0,,,6500,0,0,0,2,0,0,0,6/24/2025,6/10/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/6/2025,0
1407,FALSE,70501101230,HYDRO BOOST EXFOLIATTING CLEANSER  141G,,FALSE,,10,0,0,0,0,0,,,14421,1,0,0,14132.58,3,0,0,0,0,0,,,6500,0,0,0,1,0,0,0,,6/12/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1408,FALSE,70501193075,NEUTROGENA STUBBORN TEXTURE DAILY CLEANSER 186ML,,FALSE,,10,0,0,0,0,0,,,19800,1,0,0,19404,3,0,0,0,0,0,,,11500,0,0,0,5,0,0,0,3/21/2025,6/10/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/6/2025,0
1409,FALSE,70501194928,NEUTROGENA ULTRA GENTLE  DAILY CLEANSER   473ML,,FALSE,,10,0,0,0,0,0,,,20460,1,0,0,20050.8,3,0,0,0,0,0,,,11000,0,0,0,7,0,0,0,10/5/2024,6/14/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/6/2025,0
1410,FALSE,75609200618,OLAY DEEP CLEANSER WITH TEA TREE 473ML,,FALSE,,10,0,0,0,0,0,,,20460,1,0,0,20050.8,3,0,0,0,0,0,,,11500,0,0,0,0,0,0,0,1/15/2025,6/10/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/6/2025,0
1411,FALSE,77043003459,ST IVES HYDRATE & GLOW CLEANSER 236ML,,FALSE,,10,0,0,0,0,0,,,13860,1,0,0,13582.8,3,0,0,0,0,0,,,6500,0,0,0,0,0,0,0,4/25/2024,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/6/2025,0
1412,FALSE,302990000000,DIFFERIN PORE-MINIMIZING TONER WITH WITCH HAZEL 23,,FALSE,,10,0,0,0,0,0,,,17457,1,0,0,17107.86,3,0,0,0,0,0,,,8500,0,0,0,6,0,0,0,,6/10/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1413,FALSE,302990000000,DIFFERIN CLEANSER DAILY REFRESHING 177ML,,FALSE,,10,0,0,0,0,0,,,16500,1,0,0,16170,3,0,0,0,0,0,,,8500,0,0,0,6,0,0,0,,6/23/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1414,FALSE,302994000000,CETAPHIL GENTLE FOAMING CLEANSER 236ML,,FALSE,,10,0,0,0,0,0,,,15180,1,0,0,14876.4,3,0,0,0,0,0,,,7000,0,0,0,4,0,0,0,6/12/2024,6/14/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1415,FALSE,381370000000,CLEAN & CLEAR MORNING  BURST WITH VITAMIN C FACIAL WASH 240ML,,FALSE,,10,0,0,0,0,0,,,23000,1,0,0,22800,3,0,0,0,0,0,,,11916.67,0,0,0,5,0,0,0,6/21/2025,5/19/2025,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,9,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/19/2025,0
1416,FALSE,381370000000,CLEAN & CLEAR DEEP CLEANING TONER  340ML,,FALSE,,10,0,0,0,0,0,,,13662,1,0,0,13388.76,3,0,0,0,0,0,,,4500,0,0,0,6,0,0,0,10/4/2023,6/14/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1417,FALSE,381370000000,AVEENO POSITIVELY RADIANTLY 200ML,,FALSE,,10,0,0,0,0,0,,,14421,1,0,0,14132.58,3,0,0,0,0,0,,,6500,0,0,0,5,0,0,0,5/27/2025,6/10/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1418,FALSE,381371000000,CLEAN & CLEAR MORNING  BURST SKIN BRIGHTENING  FAC,,FALSE,,10,0,0,0,0,0,,,17600,1,0,0,17270,3,0,0,0,0,0,,,11000,0,0,0,-6,0,0,0,8/5/2024,2/15/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1419,FALSE,381371000000,CLEAN & CLEAR MORNING  BURST HYDRATING   FACIAL CLEANSER 240ML,,FALSE,,10,0,0,0,0,0,,,23000,1,0,0,22800,3,0,0,0,0,0,,,11000,0,0,0,4,0,0,0,7/5/2025,2/15/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/23/2025,0
1420,FALSE,381371000000,AVEENO POSITIVELY RADIANT MICELLAR GEL CLEANSER 15,,FALSE,,10,0,0,0,0,0,,,15939,1,0,0,15620.22,3,0,0,0,0,0,,,7500,0,0,0,6,0,0,0,,6/10/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1421,FALSE,381371000000,CLEAN & CLEAR LEMON GEL CLEANSER  222ML,,FALSE,,10,0,0,0,0,0,,,11385,1,0,0,11157.3,3,0,0,0,0,0,,,4670,0,0,0,5,0,0,0,6/17/2025,6/14/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1422,FALSE,603085000000,GARNIER SKIN ACTIVE MICELLAR FOAMING CLEANSER ALL-,,FALSE,,10,0,0,0,0,0,,,15950,1,0,0,15730,3,0,0,0,0,0,,,5500,0,0,0,4,0,0,0,9/18/2024,6/10/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1423,FALSE,603085000000,GARNIER SKINACTIVE MICELLAR CLEANSING WATER WITH V,,FALSE,,10,0,0,0,0,0,,,15950,1,0,0,15730,3,0,0,0,0,0,,,7500,0,0,0,0,0,0,0,1/16/2024,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1424,FALSE,655439000000,PAULA'S CHOICE PORE REDUCING TONER 190ML,,FALSE,,10,0,0,0,0,0,,,47058,1,0,0,46116.84,3,0,0,0,0,0,,,18000,0,0,0,0,0,0,0,8/5/2024,8/23/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1425,FALSE,655439000000,EXFOLIATE PAULA'S CHOICE 2%BHA LIQUID EXFOLIANT 30,,FALSE,,31,0,0,0,0,0,,,30500,1,0,0,30000,3,0,0,0,0,0,,,18000,0,0,0,7,0,0,0,7/17/2025,9/6/2024,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,0:00,0:00,,,0,0,FALSE,0,5/5/2025,0
1426,FALSE,764302000000,SHEA MOISTURE PAPAYA & VITAMIN C BRIGHTER DAYS AHE,,FALSE,,10,0,0,0,0,0,,,10626,1,0,0,10413.48,3,0,0,0,0,0,,,3800,0,0,0,0,0,0,0,6/28/2024,6/17/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1427,FALSE,769915000000,THE ORDINARY HYALURONIC ACID 2% + B5 30ML,,FALSE,,10,0,0,0,0,0,,,22000,1,0,0,21800,3,0,0,0,0,0,,,13375,0,0,0,0,0,0,0,4/12/2025,1/10/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1428,FALSE,769915000000,THE ORDINARY LACTIC ACID 5% + HA 30ML,,FALSE,,10,0,0,0,0,0,,,20500,1,0,0,20300,3,0,0,0,0,0,,,12500,0,0,0,2,0,0,0,7/21/2025,6/24/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,10,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1429,FALSE,769915000000,THE ORDINARY NIACINAMIDE 10% + ZINC 1% 30ML,,FALSE,,8,0,0,0,0,0,,,20500,1,0,0,20300,3,0,0,0,0,19475,3/3/2025,3/5/2025,13000,0,0,0,3,0,0,0,7/22/2025,1/27/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,58,,FALSE,7:00,20:00,,,0,0,FALSE,0,10/8/2024,0
1430,FALSE,769915000000,THE ORDINARY LACTIC ACID 10% + HA 30ML,,FALSE,,10,0,0,0,0,0,,,20500,1,0,0,20200,3,0,0,0,0,0,,,12500,0,0,0,6,0,0,0,6/27/2025,9/6/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1431,FALSE,769915000000,THE ORDINARY AZELAIC ACID SUSPENSION 10% 30ML,,FALSE,,10,0,0,0,0,0,,,24000,1,0,0,23800,3,0,0,0,0,0,,,12500,0,0,0,4,0,0,0,7/21/2025,8/18/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1432,FALSE,769915000000,THE ORDINARY CAFFEINE SOLUTION 5% EGCG 30ML,,FALSE,,8,0,0,0,0,0,,,21500,1,0,0,21300,3,0,0,0,0,0,,,9600,0,0,0,1,0,0,0,9/10/2024,6/13/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,0:00,0:00,,,0,0,FALSE,0,5/5/2025,0
1433,FALSE,769915000000,THE ORDINARY NATURAL MOISTURIZING FACTORS + HA 30M,,FALSE,,10,0,0,0,0,0,,,20500,1,0,0,20300,3,0,0,0,0,0,,,8684,0,0,0,7,0,0,0,6/15/2024,11/9/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1434,TRUE,769915000000,THE ORDINARY GLYCOLIC ACID 7% TONING SOLUTION 240M,,FALSE,,10,0,0,0,0,0,,,25000,1,0,0,24500,3,0,0,0,0,0,,,19000,0,0,0,-2,0,0,0,11/21/2024,10/11/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,83,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1435,FALSE,769915000000,THE ORDINARY AHA 30% + BHA 2% PEELING SOLUTION 30M,,FALSE,,8,0,0,0,0,0,,,29500,1,0,0,29000,3,0,0,0,0,19950,3/3/2025,3/5/2025,22429,0,0,0,7,0,0,0,6/7/2025,5/24/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/24/2025,0
1436,FALSE,769915000000,THE ORDINARY RETINOL 0.5% IN SQUALANE 30ML,,FALSE,,10,0,0,0,0,0,,,22000,1,0,0,21800,3,0,0,0,0,0,,,9160,0,0,0,5,0,0,0,5/8/2025,6/13/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,4,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1437,FALSE,769915000000,THE ORDINARY 1% RETINOL IN SQUALANE 3OML,,FALSE,,10,0,0,0,0,0,,,22000,1,0,0,21800,3,0,0,0,0,0,,,9410,0,0,0,3,0,0,0,7/21/2025,6/13/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1438,FALSE,769915000000,THE ORDINARY MANDELIC ACID 10% + HA 30ML,,FALSE,,10,0,0,0,0,0,,,21000,1,0,0,20800,3,0,0,0,0,0,,,8620,0,0,0,2,0,0,0,1/9/2025,6/13/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,4,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1439,FALSE,769915000000,THE ORDINARY SALICYLIC ACID 2% MASQUE 50ML,,FALSE,,10,0,0,0,0,0,,,21000,1,0,0,20800,3,0,0,0,0,0,,,9025,0,0,0,3,0,0,0,,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1440,FALSE,769915000000,THE ORDINARY NIACINAMIDE 10% + ZINC 1% 60ML,,FALSE,,10,0,0,0,0,0,,,26565,1,0,0,26033.7,3,0,0,0,0,0,,,10112,0,0,0,0,0,0,0,1/19/2024,9/23/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1441,FALSE,769915000000,THE ORDINARY HYALURONIC ACID 2% + B5 60ML,,FALSE,,10,0,0,0,0,0,,,30000,1,0,0,29800,3,0,0,0,0,0,,,15150,0,0,0,2,0,0,0,7/10/2025,6/13/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,6,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1442,FALSE,785364000000,MARIO BADESCU  SKIN CARE 235ML,,FALSE,,22,0,0,0,0,0,,,18216,1,0,0,17851.68,3,0,0,0,0,0,,,9000,0,0,0,1,0,0,0,,6/23/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1443,FALSE,810020000000,GOOD MOLECULES GLYCOLIC EXFOLIATING TONER 120ML,,FALSE,,10,0,0,0,0,0,,,24000,1,0,0,23500,3,0,0,0,0,0,,,15590,0,0,0,4,0,0,0,12/11/2024,7/22/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,11,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1444,FALSE,810021000000,DR TEALS FACIAL TONER ROSE WATER 473ML,,FALSE,,10,0,0,0,0,0,,,9867,1,0,0,9669.66,3,0,0,0,0,0,,,4500,0,0,0,0,0,0,0,12/9/2024,6/17/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,5,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1445,FALSE,810021000000,DR TEALS FACIAL TONER EUCALYPTUS 473ML,,FALSE,,10,0,0,0,0,0,,,9867,1,0,0,9669.66,3,0,0,0,0,8500,4/1/2025,12/31/2025,4500,0,0,0,0,0,0,0,6/9/2025,6/17/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,3,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1446,FALSE,810021000000,DR TEALS FACIAL TONER COCONUT WATER 473ML,,FALSE,,10,0,0,0,0,0,,,9867,1,0,0,9669.66,3,0,0,0,0,8500,4/1/2025,12/31/2025,4500,0,0,0,0,0,0,0,5/9/2025,6/17/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1447,FALSE,810021000000,DR TEALS NIGHT TIME FACIAL TONER MELATONIN 473ML,,FALSE,,10,0,0,0,0,0,,,9867,1,0,0,9669.66,3,0,0,0,0,0,,,4500,0,0,0,0,0,0,0,7/22/2024,6/17/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1448,FALSE,810400000000,ADVANCED CLINICALS OIL CONTROL TONER TEA TREE + WI,,FALSE,,10,0,0,0,0,0,,,17160,1,0,0,16816.8,3,0,0,0,0,15600,4/1/2025,12/31/2025,8500,0,0,0,1,0,0,0,6/30/2025,6/23/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1449,FALSE,812154000000,NATIVE FACIAL CARE BRIGHTENING FACIAL CLEANSER 355,,FALSE,,10,0,0,0,0,0,,,19800,1,0,0,19404,3,0,0,0,0,0,,,10250,0,0,0,0,0,0,0,8/6/2024,10/24/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1450,FALSE,850004000000,AMBI EVEN & CLEAR INTENSE CLARIFYING TONER 237ML,,FALSE,,22,0,0,0,0,0,,,7500,1,0,0,7000,3,0,0,0,0,7000,4/1/2025,6/30/2025,6500,0,0,0,-3,0,0,0,5/5/2025,6/14/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,4/16/2025,0
1451,FALSE,852820000000,URBAN SKIN Rx EVEN TONE CLEANSING BAR 3 IN 1 TREATMENT 56G,,FALSE,,10,0,0,0,0,0,,,32000,1,0,0,31700,3,0,0,0,0,0,,,22200,0,0,0,3,0,0,0,10/12/2024,8/19/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,1,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1452,FALSE,852820000000,URBAN SKIN Rx CLEAR SKIN CLEANSING BAR 3 IN 1 TREA,,FALSE,,10,0,0,0,0,0,,,22770,1,0,0,22314.6,3,0,0,0,0,0,,,9000,0,0,0,0,0,0,0,11/2/2023,,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1453,FALSE,852820000000,URBAN SKIN Rx COMBINATION SKIN CLEANSING BAR 3 IN,,FALSE,,10,0,0,0,0,0,,,23760,1,0,0,23284.8,3,0,0,0,0,0,,,11400,0,0,0,3,0,0,0,5/25/2024,11/28/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1454,FALSE,883140000000,LA ROCHE-POSAY EFFACLAR MEDICATED GEL 200ML,,FALSE,,10,0,0,0,0,0,,,18150,1,0,0,18150,3,0,0,0,0,0,,,13500,0,0,0,0,0,0,0,2/24/2024,6/10/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1455,FALSE,885191000000,PIXI GLOW TONIC EXFOILATING TONER 250ML,,FALSE,,10,0,0,0,0,0,,,27103.89,1,0,0,26561.81,3,0,0,0,0,0,,,14855,0,0,0,3,0,0,0,8/26/2024,6/13/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1456,FALSE,1419610000000,FACE FRESH CLEANSER FACE WASH 60ML,,FALSE,,10,0,0,0,0,0,,,2000,1,0,0,2000,3,0,0,0,0,0,,,725,0,0,0,0,0,0,0,7/5/2024,6/17/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1457,FALSE,3337870000000,LA ROCHE-POSAY EFFACLAR GEL MOUSSANT PURIFIANT 400,,FALSE,,10,0,0,0,0,0,,,36300,1,0,0,29500,3,0,0,0,0,0,,,18856,0,0,0,7,0,0,0,6/17/2025,3/3/2025,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,5,,FALSE,0:00,0:00,,,0,0,FALSE,0,5/5/2025,0
1458,FALSE,3337870000000,LAROCHE-POSAY EFFACLAR ULTRA MICELLAR WATER 400ML,,FALSE,,10,0,0,0,0,0,,,19734,1,0,0,19339.32,3,0,0,0,0,18500,4/1/2025,10/1/2025,9500,0,0,0,3,0,0,0,3/19/2025,6/12/2023,,0,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,0,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1459,FALSE,3337880000000,LA ROCHE-POSAY TOLERIANE HYDRATING GENTLE CLEANSER,,FALSE,,10,0,0,0,0,0,,,25047,1,0,0,24546.06,3,0,0,0,0,0,,,12500,0,0,0,0,0,0,0,7/18/2024,6/23/2023,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,2,,FALSE,7:00,20:00,,,0,0,FALSE,0,5/5/2025,0
1460,FALSE,3337880000000,CERAVE HYDRATING CLEANSER 236ML,,FALSE,,10,0,0,0,0,0,,,25000,1,0,0,24500,3,0,0,0,0,0,,,10730,0,0,0,7,0,0,0,7/21/2025,7/30/2024,,2,0,,,,FALSE,0,FALSE,FALSE,FALSE,0,0,FALSE,0,0,,,FALSE,0,FALSE,0,29,,FALSE,7:00,20:00,,,0,0,FALSE,0,6/28/2025,0
